Chromosome	Start_Range	End_Range	Count_of_CpG_Islands	Normalized_Amount_GC	N_Percentage
2	4909123	4918336	0	0.393314521381	0.0
2	4918338	4920217	0	0.440425531915	0.0
2	4920219	4920416	0	0.540404040404	0.0
2	4920418	4920421	0	0.5	0.0
2	4920423	4921594	0	0.317406143345	0.0
2	4921596	4923673	0	0.318094321463	0.0
2	4923675	4925217	0	0.317563188594	0.0
2	4925219	4926298	0	0.351851851852	0.0
2	4928955	4929093	0	0.352517985612	0.0
2	4929095	4929671	0	0.334488734835	0.0
2	4929673	4929982	0	0.438709677419	0.0
2	4929985	4930037	0	0.377358490566	0.0
2	4930039	4931028	0	0.40404040404	0.0
2	4931030	4931736	0	0.39603960396	0.0
2	4931738	4932449	0	0.445224719101	0.0
2	4932451	4952086	13	0.366164188226	0.0
2	4952735	4997280	245	0.386813630853	0.0
2	4999509	5022530	555	0.416558074885	0.0
2	5023196	5025757	0	0.395784543326	0.0
2	5025852	5026277	0	0.335680751174	0.0
2	5026279	5026756	0	0.330543933054	0.0
2	5128270	5132967	0	0.338016177097	0.0
2	5134267	5155755	620	0.376099399693	0.0
2	5528223	5539619	123	0.418618934807	0.0
2	5573190	5585494	56	0.400568874441	0.0
2	5585496	5595898	228	0.441218879169	0.0
2	5597216	5621538	30	0.41413476956	0.0
2	5621540	5625164	0	0.42924137931	0.0
2	5827990	5869112	579	0.412810349439	0.0
2	5891458	5922613	164	0.389234818334	0.0
2	5923676	5967706	196	0.410528945516	0.0
2	5988988	5998536	0	0.39574824589	0.0
2	6004538	6011426	46	0.383509943388	0.0
2	6076478	6076998	0	0.284069097889	0.0
2	6079579	6093013	213	0.393598809081	0.0
2	6806186	6832865	0	0.39164167916	0.0
2	7002434	7026375	1694	0.473185197561	0.0
2	7027459	7057067	1	0.394136917829	0.0
2	7106257	7121014	241	0.465984550752	0.0
2	7121390	7127869	178	0.445833333333	0.0
2	7128469	7133295	299	0.525378081624	0.0
2	7133554	7156513	232	0.459538327526	0.0
2	7156693	7175072	77	0.417138193689	0.0
2	7175074	7197138	119	0.407387264899	0.0
2	7381016	7396886	127	0.419129229412	0.0
2	7396888	7454931	348	0.389325339398	0.0
2	7454982	7484283	0	0.414203808614	0.0
2	7484285	7486309	0	0.419259259259	0.0
2	7491301	7518576	0	0.407757735738	0.0
2	7520416	7526579	0	0.335658663206	0.0
2	7526581	7579994	1111	0.400831242745	0.0
2	7611988	7613662	0	0.331940298507	0.0
2	7615294	7731500	475	0.385295205969	0.0
2	7739226	7761192	20	0.40852187372	0.0
2	7765363	7767469	0	0.353108685335	0.0
2	7768669	7789313	27	0.410365705982	0.0
2	7789379	7790302	0	0.442640692641	0.0
2	7791319	7818377	199	0.399275656898	0.0
2	7818390	7824211	0	0.446238406046	0.0
2	7860501	7867711	0	0.349188739426	0.0
2	8417370	8426356	70	0.458551240681	0.0
2	8427991	8428171	0	0.618784530387	0.0
2	8443734	8456755	0	0.467055751805	0.0
2	8460076	8462473	0	0.404503753128	0.0
2	8504303	8517171	29	0.45349288989	0.0
2	8552853	8556276	0	0.41910046729	0.0
2	8556366	8577935	311	0.452016689847	0.0
2	8578477	8588055	68	0.456206284581	0.0
2	8588057	8588160	0	0.403846153846	0.0
2	8588162	8593703	67	0.432334897149	0.0
2	8593705	8596370	4	0.470742685671	0.0
2	8597770	8603111	204	0.46125046799	0.0
2	8606051	8609228	288	0.453744493392	0.0
2	8610056	8671383	310	0.502592616749	0.0
2	8671385	8691157	50	0.443989278309	0.0
2	8691159	8715655	646	0.514185410458	0.0
2	8715658	8715659	0	0.0	0.0
2	8715677	8718499	0	0.493092454835	0.0
2	8718997	8729021	32	0.442394014963	0.0
2	8729922	8751758	44	0.499427577048	0.0
2	9046388	9082923	313	0.395746660828	0.0
2	9934256	9936487	2	0.5479390681	0.0
2	9937669	9969169	699	0.503380845053	0.0
2	10135999	10189574	9582	0.523182021801	0.0
2	10191474	10193640	0	0.467005076142	0.0
2	10286198	10289272	60	0.574308943089	0.0
2	10289274	10291336	0	0.539990305381	0.0
2	10291518	10291575	0	0.672413793103	0.0
2	10291577	10293242	92	0.459183673469	0.0
2	10299058	10302344	122	0.49771828415	0.0
2	10303674	10311660	174	0.545261049205	0.0
2	10313092	10330084	452	0.491673041841	0.0
2	10330105	10331730	0	0.440959409594	0.0
2	10332400	10352196	600	0.533717229883	0.0
2	10803757	10825160	399	0.395206503457	0.0
2	10825269	10829437	0	0.382106020628	0.0
2	10830892	10850071	1244	0.445151199166	0.0
2	10877389	10880866	0	0.461759631972	0.0
2	10881830	10887536	39	0.454354301735	0.0
2	11095114	11102614	14	0.486335155313	0.0
2	11103854	11106128	0	0.536703296703	0.0
2	11107388	11108426	0	0.537054860443	0.0
2	11108916	11112564	0	0.508084406687	0.0
2	11113153	11113359	0	0.570048309179	0.0
2	11113859	11118940	502	0.480716253444	0.0
2	11172099	11176172	0	0.439371624939	0.0
2	11357862	11363475	25	0.348770929818	0.0
2	11364461	11372401	0	0.345674348319	0.0
2	11373453	11380261	114	0.350124834778	0.0
2	11380911	11424658	199	0.356176282344	0.0
2	11425256	11445359	483	0.369428969359	0.0
2	11446596	11451670	0	0.331231527094	0.0
2	11453680	11511687	1908	0.37715487519	0.0
2	11514936	11538376	362	0.462821551982	0.0
2	11538837	11596374	1176	0.447704125969	0.0
2	11596975	11617019	7	0.424694437516	0.0
2	11617021	11617946	0	0.344492440605	0.0
2	11618439	11637029	934	0.438169006509	0.0
2	11637031	11637044	0	0.5	0.0
2	11637046	11637074	0	0.48275862069	0.0
2	11637076	11653766	1758	0.45018273321	0.0
2	11653782	11668527	197	0.429268954293	0.0
2	11713887	11724819	409	0.42769596634	0.0
2	11758806	11770569	248	0.482913974838	0.0
2	11779294	11784232	197	0.517918607005	0.0
2	11784391	11804425	661	0.493137010232	0.0
2	12103835	12117077	160	0.422638374991	0.0
2	12700450	12716916	353	0.361875265683	0.0
2	12720167	12773755	470	0.397637574875	0.0
2	12773757	12786446	0	0.409771473601	0.0
2	12786448	12786634	0	0.422459893048	0.0
2	12786711	12828141	297	0.403538413265	0.0
2	12834143	12847928	0	0.410198752357	0.0
2	12848926	12851965	0	0.389473684211	0.0
2	12851980	12870301	0	0.43095731907	0.0
2	12873551	12878206	0	0.356743986254	0.0
2	13633388	13641434	1	0.342363613769	0.0
2	13642790	13645400	0	0.319417847568	0.0
2	13647822	13666050	0	0.326018980745	0.0
2	13668610	13675658	0	0.355369555965	0.0
2	13823142	13824348	0	0.343827671914	0.0
2	13824700	13840700	0	0.365102181114	0.0
2	13842164	13868920	0	0.350861456815	0.0
2	13877185	13898293	15	0.339570799185	0.0
2	14626691	14642950	0	0.389298892989	0.0
2	14745173	14745976	0	0.39552238806	0.0
2	14751759	14769075	24	0.3951030779	0.0
2	15766655	15773912	0	0.376550013778	0.0
2	15777703	15787436	558	0.39911649887	0.0
2	15788033	15790986	0	0.367975626269	0.0
2	15790988	15791008	0	0.333333333333	0.0
2	15791010	15795222	84	0.389746024211	0.0
2	15829896	15864298	573	0.3960119757	0.0
2	15901881	15937642	1382	0.473295676976	0.0
2	15955552	15994070	50	0.453646252499	0.0
2	15994206	16005394	0	0.475288229511	0.0
2	16009659	16017970	3	0.489412897016	0.0
2	16018166	16046331	402	0.492686217425	0.0
2	16094092	16108125	123	0.406298988172	0.0
2	16111873	16112278	0	0.406403940887	0.0
2	16113828	16118020	101	0.513713331743	0.0
2	16118196	16131222	0	0.398019497966	0.0
2	16134171	16186109	2832	0.463389745663	0.0
2	16186111	16186963	0	0.468933177022	0.0
2	16186965	16187501	0	0.456238361266	0.0
2	16187503	16188622	0	0.455357142857	0.0
2	16188624	16189946	0	0.371882086168	0.0
2	16189948	16191374	0	0.374211632796	0.0
2	16191376	16191389	0	0.5	0.0
2	16191391	16191407	0	0.411764705882	0.0
2	16191409	16192083	0	0.420740740741	0.0
2	16192085	16192544	0	0.480434782609	0.0
2	16192546	16192811	0	0.436090225564	0.0
2	16192813	16193628	0	0.497549019608	0.0
2	16193630	16194019	0	0.612820512821	0.0
2	16194021	16195231	80	0.489677952106	0.0
2	16195233	16195297	0	0.430769230769	0.0
2	16195299	16197740	0	0.463554463554	0.0
2	16197742	16199099	0	0.430780559647	0.0
2	16199101	16199530	0	0.4	0.0
2	16199532	16199962	0	0.556844547564	0.0
2	16199964	16199990	0	0.518518518519	0.0
2	16199992	16206513	36	0.423643054278	0.0
2	16206515	16206738	0	0.419642857143	0.0
2	16206740	16207374	0	0.491338582677	0.0
2	16207376	16214240	108	0.506627822287	0.0
2	16214242	16215222	0	0.516819571865	0.0
2	16215224	16217045	0	0.48627881449	0.0
2	16217047	16224885	63	0.461155759663	0.0
2	16225574	16288910	1115	0.455705196015	0.0
2	16715556	16751216	673	0.41162614621	0.0
2	16756504	16758083	0	0.442405063291	0.0
2	16758135	16842578	603	0.391407323196	0.0
2	16857051	16858284	0	0.41734197731	0.0
2	16888896	16907517	447	0.456556760821	0.0
2	17160118	17160706	161	0.44142614601	0.0
2	19236225	19257427	0	0.360703674008	0.0
2	19328855	19353155	11	0.390313155837	0.0
2	19353689	19375739	251	0.381433948574	0.0
2	19385756	19408885	0	0.40514483355	0.0
2	20679079	20715663	411	0.455022550226	0.0
2	20716943	20725348	0	0.460385438972	0.0
2	20725350	20771565	2438	0.456313830708	0.0
2	20772134	20835397	419	0.49176466869	0.0
2	20839835	20886932	205	0.508068283154	0.0
2	20943570	20949161	606	0.54595851216	0.0
2	20949263	20990572	4659	0.48412006778	0.0
2	20990574	20994003	14	0.432944606414	0.0
2	20994005	20994878	0	0.413043478261	0.0
2	20994880	20997703	0	0.359773371105	0.0
2	20997705	21000359	0	0.364218455744	0.0
2	21000361	21049084	295	0.368586322962	0.0
2	21052899	21060800	0	0.35788407998	0.0
2	21060802	21060804	0	0.333333333333	0.0
2	21060981	21067641	0	0.448881549317	0.0
2	21067807	21077897	0	0.358041819443	0.0
2	21082716	21124260	1546	0.372415453123	0.0
2	21125731	21127415	0	0.393471810089	0.0
2	21128730	21158292	182	0.39129993573	0.0
2	21158310	21160844	0	0.314398422091	0.0
2	21163242	21168096	0	0.377548918641	0.0
2	21168107	21181243	0	0.420187257365	0.0
2	21193456	21193773	0	0.320754716981	0.0
2	21210755	21219754	0	0.499333333333	0.0
2	21220259	21250878	0	0.445885042456	0.0
2	21279856	21287172	123	0.46836135028	0.0
2	21287884	21298764	51	0.489844683393	0.0
2	21323988	21324130	0	0.363636363636	0.0
2	21434268	21553437	705	0.359259880842	0.0
2	21554447	21573938	261	0.456289759901	0.0
2	21573940	21573942	0	0.333333333333	0.0
2	21573957	21589418	0	0.455697839865	0.0
2	21589421	21589422	0	0.5	0.0
2	21589458	21598903	352	0.416684310819	0.0
2	21635010	21636326	0	0.392558845862	0.0
2	21638545	21651393	42	0.409370379018	0.0
2	21729333	21757357	0	0.391400535236	0.0
2	21851978	21856897	0	0.35487804878	0.0
2	21885309	21932216	34	0.374712202609	0.0
2	21933454	21981831	233	0.400946711315	0.0
2	22023453	22048730	0	0.370915420524	0.0
2	23196889	23223554	52	0.405610140254	0.0
2	23224071	23243386	39	0.381186581073	0.0
2	23252704	23281112	238	0.388468443099	0.0
2	23284598	23303408	0	0.3892403381	0.0
2	23340825	23348161	0	0.432874471855	0.0
2	23348430	23357899	15	0.475290390707	0.0
2	25426308	25436522	120	0.4588350465	0.0
2	25436524	25440016	17	0.432865731463	0.0
2	26761085	26784073	797	0.399364913654	0.0
2	26784425	26826965	698	0.418960532192	0.0
2	26838386	26851334	368	0.545215846784	0.0
2	26851336	26851336	0	1.0	0.0
2	26851338	26851366	0	0.724137931034	0.0
2	26851577	26887498	1236	0.529313512611	0.0
2	26887965	26927567	103	0.505593010631	0.0
2	26934541	26973430	954	0.524710722551	0.0
2	27623737	27670358	3743	0.513663077517	0.0
2	27670389	27676094	0	0.467052225727	0.0
2	27676968	27709754	2353	0.493030774392	0.0
2	27713816	27715833	0	0.445986124876	0.0
2	27716434	27729442	423	0.471980936275	0.0
2	27734513	27740526	171	0.449617559029	0.0
2	27747756	27749265	371	0.506622516556	0.0
2	27749267	27814295	6304	0.47298897415	0.0
2	27820297	27831206	836	0.473235563703	0.0
2	27831235	27836905	789	0.532181273144	0.0
2	27837353	27838468	0	0.514336917563	0.0
2	28001764	28014118	7	0.393848644274	0.0
2	28016840	28118607	2753	0.415680764091	0.0
2	28119017	28130119	13	0.460776366748	0.0
2	28131749	28136886	311	0.474698326197	0.0
2	28137483	28139175	19	0.459539279386	0.0
2	28144455	28150684	192	0.455216693419	0.0
2	28157110	28161701	0	0.457970383275	0.0
2	28161933	28178133	935	0.431393123881	0.0
2	28183234	28248226	237	0.411382764298	0.0
2	28249091	28263040	0	0.386164874552	0.0
2	28267014	28269034	0	0.398317664523	0.0
2	28273174	28287805	2	0.377665390924	0.0
2	28287988	28301716	1005	0.399737781339	0.0
2	28308590	28325277	5	0.361756951103	0.0
2	28327532	28328827	0	0.351851851852	0.0
2	28422990	28438419	193	0.359688917693	0.0
2	28439131	28457223	348	0.378378378378	0.0
2	28459882	28460484	0	0.339966832504	0.0
2	28461338	28465809	86	0.385733452594	0.0
2	28466363	28490816	0	0.370982252392	0.0
2	28490818	28497870	0	0.349496668085	0.0
2	28498455	28513130	0	0.374011992368	0.0
2	28546415	28583995	86	0.391261541737	0.0
2	28593120	28615659	235	0.401597160603	0.0
2	28659158	28679219	40	0.422839198485	0.0
2	28704080	28835582	4050	0.490650403413	0.0
2	28835584	28850032	50	0.489445636376	0.0
2	28850934	28852561	0	0.489557739558	0.0
2	28855989	28857414	0	0.497896213184	0.0
2	30473410	30509518	38	0.413165692764	0.0
2	30510314	30589881	2146	0.425535391112	0.0
2	30627419	30635869	43	0.441722873033	0.0
2	30637142	30638413	0	0.408018867925	0.0
2	30639213	30641747	0	0.425246548323	0.0
2	30659427	30674872	2197	0.497151366049	0.0
2	30679102	30695679	329	0.468331523706	0.0
2	30703327	30712106	133	0.452505694761	0.0
2	30712235	30735270	252	0.453377322452	0.0
2	30765510	30771145	0	0.477111426544	0.0
2	30771295	30797705	281	0.45791526258	0.0
2	30948640	30958663	394	0.409517158819	0.0
2	30966029	30983646	357	0.35231013736	0.0
2	30983993	31021452	377	0.359129738388	0.0
2	31026728	31028769	0	0.317825661117	0.0
2	31035373	31047535	0	0.36668585053	0.0
2	31051518	31065992	0	0.372158894646	0.0
2	31071131	31072110	0	0.4	0.0
2	31072467	31119780	254	0.427907173352	0.0
2	31120246	31180484	197	0.457942528926	0.0
2	31188846	31199334	234	0.482314805987	0.0
2	31247980	31274651	13	0.414067186563	0.0
2	31274653	31283513	0	0.364970093669	0.0
2	31283722	31290258	0	0.379837846107	0.0
2	31294637	31298226	0	0.346796657382	0.0
2	31805628	31805782	0	0.270967741935	0.0
2	31805870	31815597	0	0.408717105263	0.0
2	31862457	31865757	0	0.44259315359	0.0
2	31868549	31914962	205	0.392683242125	0.0
2	31914985	31929145	97	0.402655179719	0.0
2	31947742	31953337	0	0.386168691923	0.0
2	31959634	31959834	0	0.28855721393	0.0
2	31971434	31976231	0	0.40058357649	0.0
2	31978225	32068015	1458	0.381842278179	3.34109209164e-05
2	33230289	33254568	322	0.367710049423	0.0
2	33254854	33256568	0	0.354518950437	0.0
2	33256940	33275925	292	0.376013904983	0.0
2	33276125	33277437	0	0.428027418126	0.0
2	33302718	33342638	508	0.437514090328	0.0250494727086
2	33357120	33372627	0	0.402437451638	0.0
2	33375604	33387774	384	0.404239585901	0.0738641031961
2	33389121	33401218	73	0.436849065961	0.0
2	33451374	33468667	177	0.426506302764	0.0
2	33471454	33486057	17	0.416392769104	0.0
2	33489869	33491090	0	0.412438625205	0.0
2	33502798	33533388	331	0.402307868327	0.0
2	33555165	33555204	0	0.55	0.0
2	33556737	33622131	742	0.39674287025	0.0
2	33622147	33624343	242	0.406918525262	0.0
2	33624979	33635841	26	0.394274141582	0.0
2	33637691	33639353	0	0.390258568851	0.0
2	33640157	33652760	339	0.402332592828	0.0
2	33667178	33692814	150	0.397472403167	0.0
2	33694911	33720737	83	0.369458318814	0.0
2	33720740	33726087	5	0.410246821242	0.0
2	33738302	33758168	151	0.39648663613	0.0
2	33769098	33770671	0	0.384371029225	0.0
2	33818360	33818784	0	0.388235294118	0.0
2	36518637	36525229	0	0.346883057789	0.0
2	36526558	36534384	132	0.376261658362	0.0
2	36534618	36569299	72	0.36367568191	0.0
2	36576250	36592936	0	0.367891172769	0.0
2	36621029	36622076	0	0.394083969466	0.0
2	36670846	36672131	0	0.339813374806	0.0
2	36672908	36728434	809	0.377131845769	0.0
2	36728964	36731198	0	0.369127516779	0.0
2	36738576	36759011	110	0.356772362498	0.0
2	37073210	37119774	542	0.388703962203	0.0
2	37121901	37142885	485	0.416678579938	0.0
2	37142887	37165963	114	0.392555358149	0.0
2	37166745	37173334	214	0.396813353566	0.0
2	37176692	37193973	0	0.379122786715	0.0
2	37195515	37203355	0	0.34612932024	0.0
2	37236291	37249436	20	0.408184999239	0.0
2	37249627	37277969	319	0.407119923791	0.0
2	37279155	37315757	586	0.433516378439	0.0
2	37380544	37415988	337	0.367668218366	0.0
2	37965003	37970280	0	0.374952633573	0.0
2	37970655	38005483	31	0.372764075914	0.0
2	38884731	39050709	4446	0.439947222239	0.0
2	39840117	39854913	148	0.352030817058	0.0
2	40506637	40537026	9	0.390095426127	0.0
2	40544969	40560494	0	0.384258662888	0.0
2	40561886	40564080	0	0.327107061503	0.0
2	41128309	41145481	0	0.350957899028	0.0
2	41543003	41545370	0	0.345439189189	0.0
2	41777560	41778676	0	0.302596239928	0.0
2	41792397	41816304	0	0.359754057219	0.0
2	42304012	42335680	224	0.397423347753	0.0
2	42347280	42347475	0	0.34693877551	0.0
2	42576226	42616163	1292	0.459036506585	0.0
2	42623868	42625131	0	0.449367088608	0.0
2	42626492	42678399	2205	0.496339677892	0.0
2	42681821	42690810	10	0.43659621802	0.0
2	42691036	42751091	1252	0.441288131078	0.0
2	42793775	42796408	15	0.396735003797	0.0
2	42797249	42805948	0	0.389310344828	0.0
2	42806108	42810531	0	0.345840867993	0.0
2	42813438	42824648	0	0.370528944786	0.0
2	42828218	42866626	449	0.370642297378	0.0
2	42914630	42916446	0	0.406714364337	0.0
2	42928843	42961810	288	0.422197282213	0.0
2	44709138	44796085	1084	0.423229976538	0.0
2	44796106	44802134	1992	0.469232045115	0.0
2	44802136	44905659	1354	0.385466172095	0.0
2	44911478	44923930	283	0.419657913756	0.0
2	44927154	44931098	0	0.429911280101	0.0
2	45017906	45034665	0	0.344988066826	0.0
2	45040076	45042609	0	0.3863456985	0.0
2	46138782	46187594	182	0.352324175937	0.0
2	46188067	46189071	0	0.424875621891	0.0
2	46219491	46223290	0	0.359736842105	0.0
2	46231154	46272596	778	0.382911468764	0.0
2	46686014	46701420	0	0.432660479003	0.0
2	46702360	46718117	51	0.439332402589	0.0
2	46719539	46722197	19	0.445656261753	0.0
2	46771279	46774694	61	0.441451990632	0.0
2	47732030	47746785	203	0.533139062076	0.0
2	47746787	47756536	0	0.524205128205	0.0
2	47756887	47768518	1	0.473005502063	0.0
2	47769945	47770010	0	0.212121212121	0.0
2	47773115	47796182	511	0.434281255419	0.0
2	47797903	47830025	559	0.410733742179	0.0
2	47832300	47845715	185	0.370602265951	0.0
2	49634997	49635420	0	0.391509433962	0.0
2	49635422	49635444	0	0.217391304348	0.0
2	49635446	49638400	0	0.418274111675	0.0
2	49719406	49729329	0	0.404675534059	0.0
2	49738905	49747996	93	0.386933567972	0.0
2	49849321	49865614	17	0.357616300479	0.0
2	49893519	49907354	0	0.381613183001	0.0
2	49907356	49907524	0	0.396449704142	0.0
2	49908429	49930869	0	0.374938728221	0.0
2	49939677	49949645	0	0.383890059183	0.0
2	49949648	49955104	0	0.364119479568	0.0
2	49965720	50003195	0	0.3855801046	0.0
2	50047637	50098632	256	0.367303317907	0.0
2	50099059	50106943	76	0.370323398859	0.0
2	50106964	50126105	163	0.367725420541	0.0
2	50130161	50144549	0	0.352282993954	0.0
2	50146483	50156831	0	0.338196927239	0.0
2	50162317	50182664	0	0.354629447612	0.0
2	50358762	50370776	0	0.348564294632	0.0
2	50378726	50461737	649	0.350997446152	0.0
2	50550303	50559191	125	0.362020474744	0.0
2	51640478	51644348	0	0.32420563162	0.0
2	51648698	51649524	0	0.342200725514	0.0
2	51722395	51732119	0	0.352390745501	0.0
2	51847315	51856427	0	0.375507516734	0.0
2	53334438	53386613	927	0.363672953082	0.0
2	53644460	53667391	0	0.349424385139	0.0
2	53844875	53868442	85	0.363586218601	0.0
2	53868592	53870540	0	0.363263211904	0.0
2	53871437	53880692	0	0.330272255834	0.0
2	53883051	53885025	0	0.338227848101	0.0
2	53886458	53950709	0	0.357514162983	0.0
2	53953916	53960479	0	0.347349177331	0.0
2	55358780	55367173	0	0.39087443412	0.0
2	55368256	55384590	0	0.437649219467	0.0
2	55384592	55388229	0	0.435678944475	0.0
2	55392788	55394595	0	0.425331858407	0.0
2	58550035	58559781	103	0.365343182518	0.0
2	58560253	58575398	0	0.345173643206	0.0
2	58992642	59027199	314	0.354765900804	0.0
2	59031961	59085472	1251	0.343922858424	0.0
2	59086395	59104782	103	0.381172503807	0.0
2	59115377	59128468	0	0.360143599145	0.0
2	59131588	59156168	483	0.387209633457	0.0
2	59157574	59160741	0	0.426767676768	0.0
2	59175472	59175838	0	0.280653950954	0.0
2	59377660	59380680	0	0.323733862959	0.0
2	59743543	59750992	0	0.357181208054	0.0
2	59750994	59870577	116	0.372223708857	0.0
2	59870598	59885610	21	0.379271298208	0.0
2	59888163	59937498	714	0.386837197989	0.0
2	59948341	59970742	0	0.385947683243	0.0
2	59971118	59971530	0	0.365617433414	0.0
2	59972923	59988455	27	0.365930599369	0.0
2	60026786	60056379	20	0.38494289383	0.0
2	60061177	60076372	124	0.370294814425	0.0
2	60076386	60095358	0	0.378168976967	0.0
2	60140668	60143205	0	0.391252955083	0.0
2	60182292	60195887	0	0.372315386878	0.0
2	60195889	60238615	3	0.339317059471	0.0
2	60238761	60303742	168	0.367363269829	0.0
2	60474591	60475630	0	0.3625	0.0
2	60480454	60503763	0	0.329558129558	0.0
2	60506489	60506622	0	0.388059701493	0.0
2	60508162	60535984	37	0.381482945764	0.0
2	60558648	60585994	0	0.363915603174	0.0
2	60603418	60608094	0	0.368398546077	0.0
2	60610132	60623552	0	0.377766187318	0.0
2	60626246	60658750	14	0.382556529765	0.0
2	60661068	60708207	192	0.388926601612	0.0
2	60714204	60744012	0	0.429803079607	0.0
2	60745712	60746402	0	0.396526772793	0.0
2	60751738	60754967	0	0.387306501548	0.0
2	60987073	61036122	375	0.413333333333	0.0
2	61036124	61054633	421	0.400054024851	0.0
2	61058629	61136347	188	0.40259138692	0.0
2	61200573	61215774	0	0.415142744376	0.0
2	61221359	61285268	265	0.448051948052	0.0
2	64923737	64936610	1267	0.394749106727	0.0
2	64936642	64946149	83	0.370950778292	0.0
2	64946151	64951425	0	0.379146919431	0.0
2	64952852	64968548	250	0.410906542651	0.0
2	64971859	64972925	0	0.407685098407	0.0
2	65176938	65194108	33	0.42228175412	0.0
2	65196952	65264667	297	0.4305038691	0.0
2	65268150	65268730	0	0.469879518072	0.0
2	65271435	65280382	203	0.44993294591	0.0
2	65280384	65285534	0	0.480489225393	0.0
2	65290379	65341881	68	0.432673824826	0.0
2	65342661	65356558	135	0.389264642395	0.0
2	65362264	65369213	29	0.417553956835	0.0
2	65370076	65376536	1189	0.49125522365	0.0
2	65409597	65448902	1683	0.429679947082	0.0
2	65449337	65462227	0	0.355752075091	0.0
2	65462229	65503955	269	0.370551441513	0.0
2	65586505	65586747	0	0.452674897119	0.0
2	65608000	65619829	0	0.368131868132	0.0
2	65626110	65647594	528	0.390737723993	0.0
2	65647596	65665920	504	0.392578444748	0.0
2	65670566	65678199	1282	0.434765522662	0.0
2	65678201	65694769	731	0.397247872533	0.0
2	65694771	65748619	189	0.432672844435	0.0
2	65841843	65856326	243	0.464305440486	0.0
2	65860438	65872494	0	0.46951978104	0.0
2	65877882	65890309	88	0.430640489218	0.0
2	65893780	65902359	609	0.439976689977	0.0
2	65922169	65930456	88	0.411317567568	0.0
2	65933314	65933556	0	0.230452674897	0.0
2	65981526	65989362	1197	0.478244226107	0.0
2	65989474	66008380	65	0.485693129529	0.0
2	66042182	66059903	588	0.408475341384	0.0
2	66060626	66069638	844	0.467768778431	0.0
2	66070546	66093547	440	0.436701156421	0.0
2	66100232	66101921	0	0.420118343195	0.0
2	66272734	66275805	0	0.369466145833	0.0
2	66283364	66305742	104	0.40989320345	0.0
2	66310243	66350008	1006	0.436176633305	0.0
2	66353528	66367621	2156	0.447779196821	0.0
2	66367623	66388543	1758	0.442569666842	0.0
2	66394327	66431858	323	0.439571565597	0.0
2	66431860	66529740	1622	0.443048191171	0.0
2	66743247	66751211	46	0.336597614564	0.0
2	66756386	66763078	0	0.406992380099	0.0
2	66763080	66764545	0	0.418826739427	0.0
2	66765335	66773376	0	0.409848296444	0.0
2	66773932	66775011	0	0.437037037037	0.0
2	66778032	66785372	273	0.404032148209	0.0
2	66786972	66835371	114	0.41382231405	0.0
2	66835374	66835394	0	0.571428571429	0.0
2	66835446	66857360	31	0.375724389687	0.0
2	66938856	66970423	0	0.397681196148	0.0
2	66971327	66975637	40	0.395499884018	0.0
2	67012897	67039574	131	0.408313966564	0.0
2	67270911	67280453	27	0.400502986482	0.0
2	67280873	67288338	0	0.379319582106	0.0
2	67464474	67531807	1968	0.385139751092	0.0
2	67539119	67578468	287	0.385108005083	0.0
2	67581169	67583948	0	0.38309352518	0.0
2	67585709	67589809	158	0.356254572056	0.0
2	67593484	67643092	92	0.379346489548	0.0
2	68013407	68015595	0	0.366377341252	0.0
2	68200604	68225368	0	0.387966888754	0.0
2	68251569	68315365	448	0.372102136464	0.0
2	68321029	68324517	0	0.382631126397	0.0
2	68398155	68421074	0	0.370942408377	0.0
2	68421082	68448558	145	0.387815263675	0.0
2	68456136	68463982	198	0.396457244807	0.0
2	68581077	68617208	5	0.383538137939	0.0
2	68676279	68686957	194	0.398539189063	0.0
2	68690669	68727252	0	0.416411546031	0.0
2	68817498	68848850	0	0.415366950531	0.0
2	68849033	68892500	119	0.425301371124	0.0
2	68893913	68907352	0	0.403273809524	0.0
2	68907354	68988663	127	0.398118312631	0.0
2	68990444	69035776	875	0.366774755697	0.0
2	69035989	69096326	187	0.397825582552	0.0
2	69096379	69096868	0	0.469387755102	0.0
2	69105469	69115287	27	0.383032895407	0.0
2	69921397	69967575	21	0.378830204205	0.0
2	70000889	70012768	0	0.386531986532	0.0
2	70019569	70025792	0	0.41661311054	0.0
2	70026960	70043177	0	0.375508694044	0.0
2	70044652	70066315	0	0.388801698671	0.0
2	70077914	70081326	0	0.361265748608	0.0
2	70082764	70089077	59	0.398479569211	0.0
2	70596670	70599083	0	0.386081193041	0.0
2	70603497	70620398	239	0.433617323394	0.0
2	70653710	70678849	35	0.390294351631	0.0
2	70694408	70702702	0	0.394092827004	0.0
2	70702713	70732770	446	0.42055359638	0.0
2	71202683	71215652	727	0.43299922899	0.0
2	71220295	71248962	790	0.40069066555	0.0
2	71268738	71291515	648	0.422425147072	0.0
2	71458755	71479157	226	0.476988678136	0.0
2	71479176	71480077	0	0.505543237251	0.0
2	71612685	71618312	0	0.432302771855	0.0
2	71618330	71621284	135	0.431472081218	0.0
2	71622175	71643908	38	0.42734885433	0.0
2	71737916	71767864	215	0.425523389763	0.0
2	71770505	71945061	8006	0.452562773192	0.0
2	71956645	71965238	353	0.45392134047	0.0
2	71989449	72001793	1039	0.516808424463	0.0
2	72001795	72017613	1310	0.501422340224	0.0
2	72017615	72021789	0	0.528862275449	0.0
