Chromosome	Start_Range	End_Range	Count_of_CpG_Islands	Normalized_Amount_GC	N_Percentage
2	33387775	33389120	0	0.248142644874	0.0750371471025
2	33401219	33451373	1926	0.410467550593	0.0
2	33468668	33471453	0	0.466618808327	0.0
2	33486058	33489868	71	0.433482025715	0.0
2	33491091	33502797	0	0.386520884941	0.0
2	33533389	33555164	163	0.39332292432	0.0
2	33555205	33556736	0	0.475848563969	0.0
2	33622132	33622146	0	0.466666666667	0.0
2	33624344	33624978	0	0.444094488189	0.0
2	33635842	33637690	0	0.360194699838	0.0
2	33639354	33640156	0	0.322540473225	0.0
2	33652761	33667177	6	0.391621002983	0.0
2	33692815	33694910	0	0.360687022901	0.0
2	33720738	33720739	0	1.0	0.0
2	33726088	33738301	95	0.38120189946	0.0
2	33758169	33769097	149	0.402690090585	0.0
2	33770672	33818359	386	0.384646032545	0.0
2	33818785	36518636	18634	0.36801572827	0.0
2	36525230	36526557	0	0.430722891566	0.0
2	36534385	36534617	0	0.326180257511	0.0
2	36569300	36576249	0	0.35309352518	0.0
2	36592937	36621028	0	0.396411789833	0.0
2	36622077	36670845	545	0.389284176424	0.0
2	36672132	36672907	0	0.327319587629	0.0
2	36728435	36728963	0	0.393194706994	0.0
2	36731199	36738575	2	0.389860376847	0.0
2	36759012	37073209	3588	0.390553090726	0.0
2	37119775	37121900	914	0.539981185325	0.0
2	37142886	37142886	0	0.0	0.0
2	37165964	37166744	0	0.327784891165	0.0
2	37173335	37176691	0	0.363419719988	0.0
2	37193974	37195514	0	0.40622972096	0.0
2	37203356	37236290	614	0.404129345681	0.0
2	37249437	37249626	0	0.315789473684	0.0
2	37277970	37279154	0	0.447257383966	0.0
2	37315758	37380543	813	0.40996511592	0.0
2	37415989	37965002	12314	0.389030152237	0.0
2	37970281	37970654	0	0.312834224599	0.0
2	38005484	38884730	10928	0.402965264596	0.0
2	39050710	39840116	21341	0.405700734855	0.0
2	39854914	40506636	6944	0.387927079449	0.0
2	40537027	40544968	0	0.37962729791	0.0
2	40560495	40561885	0	0.4033069734	0.0
2	40564081	41128308	2882	0.37510899849	0.0
2	41145482	41543002	1354	0.34157440739	0.0
2	41545371	41777559	845	0.345175697384	0.0
2	41778677	41792396	0	0.349781341108	0.0
2	41816305	42304011	2519	0.365764690685	0.0
2	42335681	42347279	733	0.452452797655	0.0
2	42347476	42576225	1014	0.421416393443	0.0
2	42616164	42623867	0	0.407061266874	0.0
2	42625132	42626491	0	0.510294117647	0.0
2	42678400	42681820	0	0.464191756796	0.0
2	42690811	42691035	26	0.537777777778	0.0
2	42751092	42793774	978	0.402877023639	0.0
2	42796409	42797248	0	0.35	0.0
2	42805949	42806107	0	0.308176100629	0.0
2	42810532	42813437	0	0.358568479009	0.0
2	42824649	42828217	5	0.37601569067	0.0
2	42866627	42914629	268	0.367497864717	0.0
2	42916447	42928842	203	0.388028396257	0.0
2	42961811	44709137	34903	0.430156461841	0.0
2	44796086	44796105	0	0.15	0.0
2	44802135	44802135	0	1.0	0.0
2	44905660	44911477	110	0.440873152286	0.0
2	44923931	44927153	0	0.46447409246	0.0
2	44931099	45017905	1250	0.379059292453	0.0
2	45034666	45040075	0	0.331608133087	0.0
2	45042610	46138781	26326	0.412588535376	0.0
2	46187595	46188066	0	0.372881355932	0.0
2	46189072	46219490	38	0.36414740787	0.0
2	46223291	46231153	0	0.340964008648	0.0
2	46272597	46686013	5432	0.438840202507	0.0
2	46701421	46702359	0	0.398296059638	0.0
2	46718118	46719538	0	0.467980295567	0.0
2	46722198	46771278	478	0.411340437236	0.0
2	46774695	47732029	14544	0.439354040122	0.0
2	47746786	47746786	0	0.0	0.0
2	47756537	47756886	0	0.574285714286	0.0
2	47768519	47769944	0	0.460028050491	0.0
2	47770011	47773114	0	0.501610824742	0.0
2	47796183	47797902	0	0.364534883721	0.0
2	47830026	47832299	69	0.397537379068	0.0
2	47845716	49634996	32163	0.415103049773	0.0
2	49635421	49635421	0	0.0	0.0
2	49635445	49635445	0	0.0	0.0
2	49638401	49719405	291	0.401827047713	0.0
2	49729330	49738904	0	0.387676240209	0.0
2	49747997	49849320	67	0.374205518929	0.0
2	49865615	49893518	0	0.395032970183	0.0
2	49907355	49907355	0	1.0	0.0
2	49907525	49908428	0	0.397123893805	0.0
2	49930870	49939676	0	0.390257749517	0.0
2	49949646	49949647	0	0.5	0.0
2	49955105	49965719	0	0.365332077249	0.0
2	50003196	50047636	92	0.368916090997	0.0
2	50098633	50099058	0	0.321596244131	0.0
2	50106944	50106963	0	0.35	0.0
2	50126106	50130160	93	0.363008631319	0.0
2	50144550	50146482	0	0.309881013968	0.0
2	50156832	50162316	0	0.31741112124	0.0
2	50182665	50358761	743	0.362215142791	0.0
2	50370777	50378725	0	0.435023273368	0.0
2	50461738	50550302	741	0.376796702987	0.0
2	50559192	51640477	5592	0.353783365363	0.0
2	51644349	51648697	0	0.317544263049	0.0
2	51649525	51722394	136	0.337258130918	0.0
2	51732120	51847314	1790	0.355119579843	0.0
2	51856428	53334437	10056	0.349368407521	0.0
2	53386614	53644459	729	0.359237684509	0.0
2	53667392	53844874	354	0.35531853755	0.0
2	53868443	53868591	0	0.503355704698	0.0
2	53870541	53871436	0	0.381696428571	0.0
2	53880693	53883050	0	0.36556403732	0.0
2	53885026	53886457	0	0.423882681564	0.0
2	53950710	53953915	0	0.340299438553	0.0
2	53960480	55358779	18759	0.39060287492	0.0
2	55367174	55368255	0	0.431608133087	0.0
2	55384591	55384591	0	1.0	0.0
2	55388230	55392787	33	0.410706450197	0.0
2	55394596	58550034	32670	0.375158575399	0.0
2	58559782	58560252	0	0.295116772824	0.0
2	58575399	58992641	2489	0.348245506815	0.0
2	59027200	59031960	104	0.309178743961	0.0
2	59085473	59086394	0	0.349240780911	0.0
2	59104783	59115376	191	0.374740419105	0.0
2	59128469	59131587	0	0.33279897403	0.0
2	59156169	59157573	0	0.338078291815	0.0
2	59160742	59175471	0	0.372437202987	0.0
2	59175839	59377659	2578	0.366428666987	0.0
2	59380681	59743542	972	0.368150977507	0.0
2	59750993	59750993	0	0.0	0.0
2	59870578	59870597	0	0.3	0.0
2	59885611	59888162	230	0.411833855799	0.0
2	59937499	59948340	0	0.385261021952	0.0
2	59970743	59971117	0	0.392	0.0
2	59971531	59972922	0	0.369971264368	0.0
2	59988456	60026785	170	0.393555961388	0.0
2	60056380	60061176	0	0.336877214926	0.0
2	60076373	60076385	0	0.230769230769	0.0
2	60095359	60140667	40	0.370213423382	0.0
2	60143206	60182291	183	0.365322621911	0.0
2	60195888	60195888	0	0.0	0.0
2	60238616	60238760	0	0.28275862069	0.0
2	60303743	60474590	54	0.37027650309	0.0
2	60475631	60480453	0	0.360356624508	0.0
2	60503764	60506488	0	0.404036697248	0.0
2	60506623	60508161	0	0.393112410656	0.0
2	60535985	60558647	0	0.374222300666	0.0
2	60585995	60603417	0	0.374791941686	0.0
2	60608095	60610131	0	0.451153657339	0.0
2	60623553	60626245	0	0.369847753435	0.0
2	60658751	60661067	0	0.394907207596	0.0
2	60708208	60714203	0	0.402434956638	0.0
2	60744013	60745711	0	0.371983519717	0.0
2	60746403	60751737	0	0.387066541706	0.0
2	60754968	60987072	1522	0.398104306241	0.0
2	61036123	61036123	0	0.0	0.0
2	61054634	61058628	0	0.351439299124	0.0
2	61136348	61200572	378	0.427917477618	0.0
2	61215775	61221358	0	0.424247851003	0.0
2	61285269	64923736	65011	0.397859208876	0.0
2	64936611	64936641	0	0.387096774194	0.0
2	64946150	64946150	0	1.0	0.0
2	64951426	64952851	0	0.395511921459	0.0
2	64968549	64971858	0	0.371601208459	0.0
2	64972926	65176937	2792	0.39373174127	0.0
2	65194109	65196951	0	0.446711220542	0.0
2	65264668	65268149	0	0.407237219989	0.0
2	65268731	65271434	0	0.44674556213	0.0
2	65280383	65280383	0	0.0	0.0
2	65285535	65290378	0	0.435383980182	0.0
2	65341882	65342660	0	0.450577663671	0.0
2	65356559	65362263	0	0.398247151621	0.0
2	65369214	65370075	0	0.371229698376	0.0
2	65376537	65409596	0	0.423563218391	0.0
2	65448903	65449336	0	0.463133640553	0.0
2	65462228	65462228	0	0.0	0.0
2	65503956	65586504	3493	0.437667324862	0.0
2	65586748	65607999	93	0.396997929607	0.0
2	65619830	65626109	14	0.395700636943	0.0
2	65647595	65647595	0	1.0	0.0
2	65665921	65670565	0	0.340150699677	0.0
2	65678200	65678200	0	0.0	0.0
2	65694770	65694770	0	1.0	0.0
2	65748620	65841842	1730	0.454544479367	0.0
2	65856327	65860437	0	0.410848941863	0.0
2	65872495	65877881	32	0.440319287173	0.0
2	65890310	65893779	4	0.428242074928	0.0
2	65902360	65922168	2118	0.448937351709	0.0
2	65930457	65933313	8	0.424571228561	0.0
2	65933557	65981525	150	0.442681731952	0.0
2	65989363	65989473	0	0.243243243243	0.0
2	66008381	66042181	498	0.409189077246	0.0
2	66059904	66060625	488	0.657894736842	0.0
2	66069639	66070545	22	0.418963616318	0.0
2	66093548	66100231	280	0.442250149611	0.0
2	66101922	66272733	5192	0.420942322553	0.0
2	66275806	66283363	201	0.406456734586	0.0
2	66305743	66310242	0	0.425111111111	0.0
2	66350009	66353527	0	0.424836601307	0.0
2	66367622	66367622	0	1.0	0.0
2	66388544	66394326	0	0.412242780564	0.0
2	66431859	66431859	0	0.0	0.0
2	66529741	66743246	1714	0.411580939177	0.0
2	66751212	66756385	0	0.389640510244	0.0
2	66763079	66763079	0	1.0	0.0
2	66764546	66765334	0	0.340937896071	0.0
2	66773377	66773931	0	0.351351351351	0.0
2	66775012	66778031	0	0.383774834437	0.0
2	66785373	66786971	0	0.432145090682	0.0
2	66835372	66835373	0	0.5	0.0
2	66835395	66835445	0	0.43137254902	0.0
2	66857361	66938855	322	0.404871464507	0.0
2	66970424	66971326	0	0.396456256921	0.0
2	66975638	67012896	152	0.397192624601	0.0
2	67039575	67270910	933	0.39203150396	0.0
2	67280454	67280872	0	0.396181384248	0.0
2	67288339	67464473	6290	0.388576943822	0.0
2	67531808	67539118	972	0.417042812201	0.0
2	67578469	67581168	0	0.393333333333	0.0
2	67583949	67585708	203	0.477272727273	0.0
2	67589810	67593483	0	0.339684267828	0.0
2	67643093	68013406	607	0.372861949589	0.0
2	68015596	68200603	540	0.363903182565	0.0
2	68225369	68251568	0	0.374923664122	0.0
2	68315366	68321028	0	0.422390958856	0.0
2	68324518	68398154	1013	0.349185871233	0.0
2	68421075	68421081	0	0.714285714286	0.0
2	68448559	68456135	0	0.396726936782	0.0
2	68463983	68581076	32	0.38235093173	0.0
2	68617209	68676278	34	0.398984255967	0.0
2	68686958	68690668	0	0.405012126112	0.0
2	68727253	68817497	208	0.395900049864	0.0
2	68848851	68849032	0	0.478021978022	0.0
2	68892501	68893912	0	0.393059490085	0.0
2	68907353	68907353	0	1.0	0.0
2	68988664	68990443	0	0.394943820225	0.0
2	69035777	69035988	0	0.264150943396	0.0
2	69096327	69096378	0	0.384615384615	0.0
2	69096869	69105468	41	0.41023255814	0.0
2	69115288	69921396	11077	0.39247297822	0.0
2	69967576	70000888	1204	0.398072824423	0.0
2	70012769	70019568	0	0.368235294118	0.0
2	70025793	70026959	0	0.379605826907	0.0
2	70043178	70044651	0	0.38263229308	0.0
2	70066316	70077913	0	0.412743576479	0.0
2	70081327	70082763	0	0.403618649965	0.0
2	70089078	70596669	4995	0.415351305773	0.0
2	70599084	70603496	0	0.419215952867	0.0
2	70620399	70653709	1950	0.419681186395	0.0
2	70678850	70694407	0	0.411813857822	0.0
2	70702703	70702712	0	0.4	0.0
2	70732771	71202682	17954	0.433679071826	0.0
2	71215653	71220294	33	0.364067212408	0.0
2	71248963	71268737	1612	0.44419721871	0.0
2	71291516	71458754	3971	0.430300348603	0.0
2	71479158	71479175	0	0.444444444444	0.0
2	71480078	71612684	2264	0.411003943985	0.0
2	71618313	71618329	0	0.470588235294	0.0
2	71621285	71622174	0	0.494382022472	0.0
2	71643909	71737915	789	0.451700405289	0.0
2	71767865	71770504	0	0.411742424242	0.0
2	71945062	71956644	66	0.547785547786	0.0
2	71965239	71989448	850	0.442668318876	0.0
2	72001794	72001794	0	0.0	0.0
2	72017614	72017614	0	0.0	0.0
2	72021790	72052016	1023	0.441691203229	0.0
2	72087729	72097180	138	0.47958104105	0.0
2	72102473	72162205	2093	0.415180888286	0.0
2	72223269	72224210	0	0.343949044586	0.0
2	72280064	72280064	0	0.0	0.0
2	72288816	72291605	0	0.390681003584	0.0
2	72376779	72422182	263	0.37062813849	0.0
2	72463493	72656782	4378	0.496564747271	0.0
2	72679147	72687643	0	0.471813581264	0.0
2	72707450	72709848	0	0.558149228845	0.0
2	72713989	72886977	488	0.463405187613	0.0
2	72911273	72914176	0	0.462465564738	0.0
2	72915416	72920163	0	0.461457455771	0.0
2	72989026	73123263	1494	0.430384838868	0.0
2	73166176	73171625	0	0.597614678899	0.0
2	73203627	73204296	0	0.450746268657	0.0
2	73204726	73260879	153	0.407539979343	0.0
2	73262551	73345515	321	0.368275778943	0.0
2	73348497	73349832	0	0.359281437126	0.0
2	73351336	73351336	0	1.0	0.0
2	73369144	73406777	0	0.35816017431	0.0
2	73432348	73432991	0	0.461180124224	0.0
2	73433135	73434562	0	0.31162464986	0.0
2	73453674	73454166	0	0.290060851927	0.0
2	73457807	73461352	29	0.313028764805	0.0
2	73489905	73851465	2054	0.359084635788	0.0
2	73860026	73860049	0	0.291666666667	0.0
2	73874989	73875783	0	0.422641509434	0.0
2	73887194	73887194	0	0.0	0.0
2	73893658	73924032	527	0.390255144033	0.0
2	73940216	74090008	6304	0.494976400766	0.0
2	74117985	74147514	299	0.535455469015	0.0
2	74164582	74535298	14549	0.431180658022	0.0
2	74598036	75278873	15967	0.431140741263	0.0
2	75332498	75418076	990	0.433178700382	0.0
2	75431012	75437012	84	0.532077987002	0.0
2	75443995	75941893	32666	0.451539368426	0.0
2	75955923	75955923	0	0.0	0.0
2	76030581	76030593	0	0.538461538462	0.0
2	76048485	76224228	628	0.402659550255	0.0
2	76258554	76261590	43	0.323016134343	0.0
2	76297122	76553004	590	0.381975355924	0.0
2	76554760	79584505	19789	0.354522458318	0.0
2	79605095	79625598	0	0.367781896215	0.0
2	79656445	79663218	95	0.33407144966	0.0
2	79667018	79673969	134	0.35083429229	0.0
2	79683223	79720005	113	0.340483375472	0.0
2	79752142	80615336	6120	0.375754030086	0.0
2	80623466	80625351	0	0.37539766702	0.0
2	80634520	80634521	0	0.0	0.0
2	80634524	80634536	0	0.461538461538	0.0
2	80650622	80652089	0	0.376702997275	0.0
2	80703236	80723573	0	0.357999803324	0.0
2	80748279	80968249	1284	0.368744061717	0.0
2	81008253	81032925	547	0.378673043408	0.0
2	81047279	81259010	1685	0.390479474052	0.0
2	81280170	81340842	61	0.396914607816	0.0
2	81346994	81354491	49	0.401440384102	0.0
2	81357137	81357864	0	0.368131868132	0.0
2	81376382	81382334	0	0.398454560726	0.0
2	81399739	81452958	2106	0.405298759865	0.0
2	81473717	81477086	0	0.389020771513	0.0
2	81506291	81960204	875	0.374581969272	0.0
2	81960228	84482091	15874	0.350642223371	0.0
2	84501203	84502201	0	0.373373373373	0.0
2	84504330	84805954	2346	0.34304185661	0.0
2	84824194	84835717	0	0.323064908018	0.0
2	84869130	84895424	191	0.348507320783	0.0
2	84914160	84917298	0	0.33800573431	0.0
2	84947279	84948687	0	0.320085166785	0.0
2	84962096	84967461	353	0.404584420425	0.0
2	84980330	85563891	3514	0.378028384302	0.0
2	85595087	85598121	0	0.448764415157	0.0
2	85633876	85639492	0	0.377069610112	0.0
2	85666213	85666553	46	0.463343108504	0.0
2	85672821	85702144	0	0.402878188515	0.0
2	85707646	85708018	0	0.289544235925	0.0
2	85711836	85712469	0	0.317034700315	0.0
2	85714151	85717820	0	0.386648501362	0.0
2	85722273	85735428	322	0.36614472484	0.0
2	85753476	85755998	0	0.334126040428	0.0
2	85829302	85829908	0	0.405271828666	0.0
2	85965878	85969377	0	0.372571428571	0.0
2	85982077	85987364	0	0.329425113464	0.0
2	86026419	86286364	9410	0.4386641841	0.0
2	86343349	86343605	0	0.443579766537	0.0
2	86392759	86393562	0	0.471393034826	0.0
2	86480671	86514180	987	0.469083855566	0.0
2	86536178	86580595	3330	0.471453014544	0.0
2	86585567	86587822	110	0.458776595745	0.0
2	86590882	86594308	34	0.457834840969	0.0
2	86594913	86595103	0	0.335078534031	0.0
2	86597058	86678991	2447	0.502904777016	0.0
2	86685012	86686300	68	0.496508921645	0.0
2	86687745	86701238	19	0.435675114866	0.0
2	86706291	90282666	74153	0.423498256335	0.0
2	90289037	90291492	0	0.428338762215	0.0
2	90298437	90323336	25	0.402248995984	0.0
2	90323437	90326136	0	0.448888888889	0.0
2	90326737	90360136	4	0.398892215569	0.0
2	90360537	90402336	4	0.388516746411	0.0
2	91421545	92138074	6745	0.155285891728	0.611061644314
2	94660492	97728803	43952	0.380833826547	0.0826187167407
2	97768674	97769342	0	0.472346786248	0.0
2	97783238	98545727	26867	0.466076932156	0.0
2	98593884	98593936	0	0.320754716981	0.0
2	98617298	98618679	0	0.368306801737	0.0
2	98637568	98725899	249	0.409885432233	0.0
2	98738636	98738636	0	1.0	0.0
2	98745012	98752512	0	0.447540327956	0.0
2	98753294	98757257	0	0.365539858729	0.0
2	98803754	98871509	0	0.169815219316	0.580538992857
2	98882311	99093536	4509	0.411208847396	7.57482506888e-05
2	99121001	99122039	197	0.569778633301	0.0
2	99123694	99182166	1367	0.468027978725	0.0
2	99188786	99200550	263	0.36872078198	0.0
2	99211270	99311860	546	0.382340368423	0.0
2	99335623	99481422	2112	0.401995884774	0.0
2	99486239	99493891	797	0.440872860316	0.0
2	99626282	99626630	0	0.329512893983	0.0
2	99672014	99672416	0	0.344913151365	0.0
2	99687860	99687860	0	0.0	0.0
2	99698782	99713612	26	0.46787135055	0.0
2	99736630	99739635	0	0.463406520293	0.0
2	99764429	99998777	2974	0.454399208019	0.0
2	100010600	100017456	564	0.444071751495	0.0
2	100066706	100157825	2404	0.407923617208	0.0
2	100158583	101391851	18669	0.408901869746	0.0
2	101402309	101900192	7669	0.419798587623	0.0
2	101906039	101924838	89	0.433244680851	0.0
2	101932929	101955476	63	0.390101117616	0.0
2	101961771	101963351	0	0.460468058191	0.0
2	102002093	102004256	59	0.462569316081	0.0
2	102011506	102015041	121	0.406957013575	0.0
2	102061304	102100116	547	0.441012032051	0.0
2	102101203	102103399	0	0.50523441056	0.0
2	102109549	102110227	0	0.463917525773	0.0
2	102131806	102133302	0	0.406813627255	0.0
2	102133988	102139037	0	0.391683168317	0.0
2	102195234	102195952	0	0.443671766342	0.0
2	102206419	102249813	138	0.455421131467	0.0
2	102250680	102274585	2233	0.444449092278	0.0
2	102280424	102307204	230	0.436391471566	0.0
2	102311884	102312013	0	0.446153846154	0.0
2	102314830	102320561	122	0.458653175157	0.0
2	102335379	102355475	0	0.45056476091	0.0
2	102365485	102401806	540	0.454049887121	0.0
2	102418141	102431540	296	0.474402985075	0.0
2	102461759	102463503	44	0.373638968481	0.0
2	102486830	102500824	194	0.453662022151	0.0
2	102506842	102511167	34	0.389274156264	0.0
2	102632071	102632071	0	1.0	0.0
2	102705613	102707085	0	0.40393754243	0.0
2	102716640	102716816	0	0.344632768362	0.0
2	102777201	102779348	0	0.439013035382	0.0
2	102797922	102958687	3929	0.444795541346	0.0
2	103040269	103293050	5732	0.420437372914	0.0
2	103294243	103434002	686	0.406174871208	0.0
2	103460185	103461840	0	0.449275362319	0.0
2	103482494	103482516	0	0.260869565217	0.0
2	103568177	103588438	0	0.427055572007	0.0
2	103619407	103620220	0	0.363636363636	0.0
2	103656332	103805114	1466	0.403318927566	0.0
2	103852862	103854849	311	0.391348088531	0.0
2	103866332	103872444	0	0.345002453787	0.0
2	103895616	103895616	0	0.0	0.0
2	103929086	103933464	0	0.395295729619	0.0
2	103943524	103944352	0	0.34861278649	0.0
2	103972407	103972923	0	0.352030947776	0.0
2	103977147	104149893	2327	0.388527731306	0.0
2	104154469	104154469	0	0.0	0.0
2	104156896	104192558	498	0.399097103441	0.0
2	104206256	104209036	0	0.390147428982	0.0
2	104222677	104222989	0	0.287539936102	0.0
2	104291598	104307543	0	0.407751160166	0.0
2	104346837	104354366	40	0.403585657371	0.0
2	104368507	104388775	0	0.408357590409	0.0
2	104585930	104587728	0	0.327959977765	0.0
2	104591458	104592247	8	0.383544303797	0.0
2	104613288	104613505	0	0.490825688073	0.0
2	104677477	104679117	0	0.375380865326	0.0
2	104690580	104690757	0	0.365168539326	0.0
2	104717191	104718037	0	0.38961038961	0.0
2	104723194	104723213	0	0.15	0.0
2	104769562	104772634	0	0.364464692483	0.0
2	104773464	104884946	901	0.352125436165	0.0
2	104928543	104934941	198	0.372245663385	0.0
2	104945544	104980488	453	0.363857490342	0.0
2	104985133	104985133	0	0.0	0.0
2	104997956	105027708	178	0.34867072228	0.0
2	105037445	105039296	0	0.303995680346	0.0
2	105045528	105050067	0	0.305947136564	0.0
2	105052577	105052577	0	0.0	0.0
2	105054290	105055166	0	0.326111744584	0.0
2	105055300	105055545	0	0.516260162602	0.0
2	105058064	105095446	46	0.338950860017	0.0
2	105123843	105129542	0	0.358421052632	0.0
2	105167153	105302140	817	0.361098764335	0.0
2	105349519	105357280	255	0.381087348621	0.0
2	105445607	105445620	0	0.428571428571	0.0
2	105485112	105485112	0	0.0	0.0
2	105489044	105489538	0	0.343434343434	0.0
2	105523856	105535783	11	0.345992622401	0.0
2	105546698	105546730	0	0.363636363636	0.0
2	105593893	105594131	0	0.301255230126	0.0
2	105600202	105600203	0	0.0	0.0
2	105600204	105600214	0	0.272727272727	0.0
2	105620807	105642841	396	0.375947356478	0.0
2	105644847	105646262	0	0.370762711864	0.0
2	105650615	105841053	1583	0.365439852131	0.0
2	105862828	105866786	0	0.379893912604	0.0
2	105891092	105933013	303	0.386050283861	0.0
2	105935064	105937162	93	0.418294425917	0.0
2	105969154	105969155	0	0.0	0.0
2	105969160	105969179	0	0.3	0.0
2	106014432	106014432	0	0.0	0.0
2	106040418	106045511	0	0.438358853553	0.0
2	106078343	106082253	0	0.394528253644	0.0
2	106109472	106113536	0	0.389421894219	0.0
2	106204043	106206275	5	0.399462606359	0.0
2	106208654	108764084	45665	0.416732050288	0.0
2	108764678	108772175	0	0.372899439851	0.0
2	108803911	108838398	110	0.386540245883	0.0
2	108876794	108878680	0	0.281928987811	0.0
2	108887317	108887932	0	0.323051948052	0.0
2	108903127	108973044	248	0.367344603679	0.0
2	109032701	109072831	9	0.373327352919	0.0
2	109073180	109079286	65	0.403471426232	0.0
2	109080522	109080735	15	0.532710280374	0.0
2	109146750	109147243	0	0.344129554656	0.0
2	109161969	109195670	21	0.358910450418	0.0
2	109197038	109200263	0	0.362678239306	0.0
2	109224903	109293040	483	0.374225835804	0.0
2	109299964	109299964	0	0.0	0.0
2	109305606	109317332	0	0.376311077002	0.0
2	109324788	109414508	4296	0.398089633419	0.0
2	109433514	109468299	529	0.389438279768	0.0
2	109475333	109475633	0	0.451827242525	0.0
2	109487257	109487350	0	0.265957446809	0.0
2	109497449	109497558	0	0.427272727273	0.0
2	109504090	112459960	51872	0.426147487492	0.0
2	112503772	112520387	0	0.415142031777	0.0
2	112556217	112673515	239	0.413200453542	0.0
2	112693921	112738208	5573	0.437070989884	0.0
2	112763288	112763288	0	0.0	0.0
2	112775968	112777424	0	0.483184625944	0.0
2	112882915	112925044	183	0.47208639924	0.0
2	112935823	112936858	0	0.350386100386	0.0
2	112941227	112941235	0	0.444444444444	0.0
2	112959225	112979344	32	0.439761431412	0.0
2	112980370	112984527	0	0.3848003848	0.0
2	113043228	113089020	794	0.451160657742	0.0
2	113098744	113099222	0	0.536534446764	0.0
2	113108479	113108479	0	1.0	0.0
2	113115632	113121632	0	0.423762706216	0.0
2	113130531	113130792	0	0.591603053435	0.0
2	113137939	113804636	15739	0.425423505095	0.0
2	113812766	113815360	0	0.415414258189	0.0
2	113821478	113821558	0	0.320987654321	0.0
2	113823779	113824523	0	0.424161073826	0.0
2	113882803	113883428	0	0.373801916933	0.0
2	113912428	113912428	0	0.0	0.0
2	113931891	113931902	0	0.583333333333	0.0
2	113941324	113956348	362	0.421830282862	0.0
2	113968269	113971510	35	0.42442936459	0.0
2	113979128	113979527	0	0.42	0.0
2	113979823	113979984	0	0.345679012346	0.0
2	114031457	114032047	0	0.445008460237	0.0
2	114034368	114726043	14493	0.428436146404	0.0
2	114729324	114841436	2857	0.47841909502	0.0
2	114843859	114848938	0	0.472440944882	0.0
2	114869977	114881869	0	0.46237282435	0.0
2	114889807	114935433	1956	0.470510881715	0.0
2	114970326	114983923	0	0.447492278276	0.0
2	115039859	115042542	0	0.410581222057	0.0
2	115043032	115077076	861	0.364987516522	0.0
2	115078834	115078834	0	0.0	0.0
2	115115219	115116965	0	0.319404693761	0.0
2	115148837	115150279	0	0.418572418572	0.0
2	115195722	115375403	7529	0.42642557407	0.0
2	115409663	115413739	0	0.399313220505	0.0
2	115425826	115426620	0	0.40251572327	0.0
2	115438600	116661981	8335	0.38102653137	0.0
2	116663414	117984578	8209	0.35667233086	0.0
2	117986917	118022937	0	0.348074734183	0.0
2	118032847	118033280	0	0.324884792627	0.0
2	118042441	118042441	0	0.0	0.0
2	118058213	118058240	0	0.321428571429	0.0
2	118092460	118095010	0	0.303410427283	0.0
2	118115835	118426818	1270	0.35963908111	0.0
2	118432725	118534538	189	0.346298151531	0.0
2	118541070	118541070	0	1.0	0.0
2	118550083	118558182	0	0.358395061728	0.0
2	118561216	118562331	0	0.359318996416	0.0
2	118572632	118572790	0	0.440251572327	0.0
2	118675379	118682991	0	0.342177853671	0.0
2	118765111	119522758	6402	0.381984773932	0.0
2	119525084	119526011	0	0.382543103448	0.0
2	119551685	119553323	0	0.340451494814	0.0
2	119659524	119661220	0	0.48261638185	0.0
2	119686497	119688667	0	0.414555504376	0.0
2	119693671	119694613	0	0.394485683987	0.0
2	119698622	119700763	1505	0.600373482726	0.0
2	119727059	119731607	0	0.417674214113	0.0
2	119732938	119733750	0	0.318573185732	0.0
2	119896399	119934239	1445	0.414127533628	0.0
2	119937141	120459252	1800	0.408027396421	0.0
2	120463497	120470601	194	0.444053483462	0.0
2	120483052	122734902	53089	0.452023690733	0.0
2	122748153	122846386	1263	0.486857910703	0.0
2	122858863	122859732	0	0.434482758621	0.0
2	122916985	123862120	16637	0.432787450695	0.0
2	123903724	123958850	2	0.446006494095	0.0
2	123961430	123961809	0	0.421052631579	0.0
2	124046448	124046991	0	0.422794117647	0.0
2	124057386	124057386	0	1.0	0.0
2	124069064	124082557	0	0.395879650215	0.0
2	124085636	124088631	0	0.410213618158	0.0
2	124101459	124104686	0	0.337980173482	0.0
2	124176202	124176221	0	0.35	0.0
2	124279062	124279652	0	0.433164128596	0.0
2	124294179	124294182	0	0.25	0.0
2	124295373	124296852	0	0.360135135135	0.0
2	124327404	124334088	0	0.328047868362	0.0
2	124342347	124355398	0	0.38063132087	0.0
2	124367406	126591340	10442	0.366463048605	0.0
2	126627653	127274970	1717	0.362535878811	0.0
2	127302342	127310809	0	0.373169579594	0.0
2	127346070	127356471	11	0.36550663334	0.0
2	127410345	127410583	0	0.380753138075	0.0
2	127416243	127426338	0	0.389164025357	0.0
2	127437668	127460788	100	0.379395354872	0.0
2	127462735	127464967	0	0.375727720555	0.0
2	127466115	127468259	0	0.37668997669	0.0
2	127523576	127722066	1113	0.361653676993	0.0
2	127763830	127763830	0	0.0	0.0
2	127794220	127797244	0	0.370578512397	0.0
2	127798103	127799675	0	0.422123331214	0.0
2	127852157	127852189	0	0.30303030303	0.0
2	127863108	127865906	0	0.374776705966	0.0
2	127873217	128032498	600	0.375415928981	0.0
2	128038325	128038344	0	0.5	0.0
