chr	NVR_start	NVR_stop	Overlapping_Gene_Start	Overlapping_Gene_Stop	Overlapping_GeneID	Overlap_Type	Number_of_Overlapping_Genes	Percentage_of_Gene_Overlapping_NVR	Percentage_of_NVR_Overlapping_Gene
3	17040309	17062693	16884958,16933089	17090606,17090606	NM_001144382,NM_015184	3,3	2	10.8850517143,14.2110742899	100.004467477,100.004467477
3	17063654	17082595	16884958,16933089	17090606,17090606	NM_001144382,NM_015184	3,3	2	9.21083982903,12.0252923475	100.005279552,100.005279552
3	17090263	17131922	16884958,16933089	17090606,17090606	NM_001144382,NM_015184	1,1	2	0.1672753089,0.218387739814	0.825751938357,0.825751938357
3	17166776	17172577	17157161,17157161	17700020,17740907	NM_001134381,NM_014744	3,3	2	1.06878384851,0.99392373751	100.017238407,100.017238407
3	17248974	17275455	17157161,17157161	17700020,17740907	NM_001134381,NM_014744	3,3	2	4.87823748296,4.53655436345	100.003776292,100.003776292
3	17277255	17337661	17157161,17157161	17700020,17740907	NM_001134381,NM_014744	3,3	2	11.1275466971,10.3481473995	100.001655465,100.001655465
3	17940827	17985574	17962571	18268918	NM_001257177	9	1	7.50910728975	51.4090330078
3	17985976	17999520	17962571	18268918	NM_001257177	3	1	4.42144228133	100.007383343
3	17999641	18025565	17962571	18268918	NM_001257177	3	1	8.46259809106	100.003857429
3	18032162	18033255	17962571	18268918	NM_001257177	3	1	0.357110214527	100.091491308
3	18035055	18067090	17962571	18268918	NM_001257177	3	1	10.4573883296	100.003121586
3	18067743	18092706	17962571	18268918	NM_001257177	3	1	8.14890255526	100.004005929
3	18092754	18107236	17962571	18268918	NM_001257177	3	1	4.72763001554	100.006905124
3	18140731	18155334	17962571	18268918	NM_001257177	3	1	4.7671275804	100.006847908
3	18211141	18220325	17962571	18268918	NM_001257177	3	1	2.99822424171	100.010888502
3	18240614	18281753	17962571	18268918	NM_001257177	1	1	9.23949234204	68.8033253117
3	18281774	18315207	-	-	-	-	0	0	0
3	18318366	18318495	-	-	-	-	0	0	0
3	18386959	18410456	18347640,18347640	18438773,18425337	NM_001131010,NM_002971/NM_001195470	3,3	2	25.7840103584,30.2427346907	100.004255862,100.004255862
3	18410458	18430795	18347640,18347640	18425337,18438773	NM_002971/NM_001195470,NM_001131010	1,3	2	19.1510720997,22.3165887594	73.1671337955,100.004917146
3	24220259	24223650	24117153	24494822	NM_001252634/NM_001128176/NM_001128177/NM_000461	3	1	0.898138586597	100.029489826
3	24225549	24244276	24117153	24494822	NM_001252634/NM_001128176/NM_001128177/NM_000461	3	1	4.95882648873	100.005339884
3	24272016	24298287	24117153	24494822	NM_001252634/NM_001128176/NM_001128177/NM_000461	3	1	6.95633754336	100.003806479
3	25071868	25130675	-	-	-	-	0	0	0
3	25131497	25135117	-	-	-	-	0	0	0
3	25285745	25322231	25174331	25597931	NM_001290216	3	1	8.61353018525	100.002740777
3	25513617	25535412	25174331,25458309,25428262,25340801	25597931,25597931,25597931,25597931	NM_001290216,NM_001290217,NM_001290277/NR_110893/NR_110892/NM_016152/NM_001290276/NM_001290266/NM_000965,NM_001290300	3,3,3,3	4	5.14540806089,15.6106085674,12.846113043,8.47661308827	100.004588208,100.004588208,100.004588208,100.004588208
3	25535427	25543342	25174331,25458309,25428262,25340801	25597931,25597931,25597931,25597931	NM_001290216,NM_001290217,NM_001290277/NR_110893/NR_110892/NM_016152/NM_001290276/NM_001290266/NM_000965,NM_001290300	3,3,3,3	4	1.86873968664,5.66955301061,4.66552719986,3.07858640148	100.012634239,100.012634239,100.012634239,100.012634239
3	25591530	25597902	25174331,25458309,25428262,25340801	25597931,25597931,25597931,25597931	NM_001290216,NM_001290217,NM_001290277/NR_110893/NR_110892/NM_016152/NM_001290276/NM_001290266/NM_000965,NM_001290300	3,3,3,3	4	1.50448181189,4.56443422645,3.7561148111,2.47850317542	100.01569366,100.01569366,100.01569366,100.01569366
3	25654407	25657831	25597904	25664372	NM_001068	3	1	5.15277798673	100.029205607
3	25658121	25677229	25597904,25664872	25664372,25664939	NM_001068,NR_039644	1,7	2	9.40588845928,100.0	32.7192798828,0.355871886121
3	25683048	25696729	-	-	-	-	0	0	0
3	25704535	25746200	25718943,25718943	25790039,25783498	NM_001145294,NM_001145295/NM_001145293/NM_018297	9,9	2	38.3391704291,42.2238056881	65.4218168727,65.4218168727
3	25751428	25752342	25718943,25718943	25790039,25783498	NM_001145294,NM_001145295/NM_001145293/NM_018297	3,3	2	1.28697413393,1.41737406283	100.10940919,100.10940919
3	25785189	25786050	25718943	25790039	NM_001145294	3	1	1.2124280912	100.116144019
3	26432980	26461749	-	-	-	-	0	0	0
3	26634999	26637947	26623699,26624080,26624666,26622805	26710774,26710774,26710774,26710774	NM_001317808,NM_001317809,NM_001317810,NM_052953	3,3,3,3	4	3.38669667876,3.40158025261,3.42472912239,3.35227918609	100.033921303,100.033921303,100.033921303,100.033921303
3	26649597	26660028	26623699,26624080,26624666,26622805	26710774,26710774,26710774,26710774	NM_001317808,NM_001317809,NM_001317810,NM_052953	3,3,3,3	4	11.9803390142,12.0329892151,12.1148776551,11.8585881551	100.009586809,100.009586809,100.009586809,100.009586809
3	26668009	26676011	26623699,26624080,26624666,26622805	26710774,26710774,26710774,26710774	NM_001317808,NM_001317809,NM_001317810,NM_052953	3,3,3,3	4	9.19082181083,9.23121287271,9.29403430536,9.09741957486	100.012496876,100.012496876,100.012496876,100.012496876
3	27379591	27388834	27372720,27372720	27484420,27456754	NM_001258379,NM_001258380/NM_003615	3,3	2	8.27566449718,11.0001784971	100.010818998,100.010818998
3	27388991	27427092	27372720,27372720	27484420,27456754	NM_001258379,NM_001258380/NM_003615	3,3	2	34.1107062605,45.3406318796	100.002624603,100.002624603
3	27430341	27488702	27372720,27372720	27484420,27456754	NM_001258379,NM_001258380/NM_003615	1,1	2	48.4149649511,31.4321413697	92.6646219222,45.259676839
3	27489082	27553267	-	-	-	-	0	0	0
3	27560335	27581570	-	-	-	-	0	0	0
3	27613573	27616747	-	-	-	-	0	0	0
3	27616749	27623426	-	-	-	-	0	0	0
3	27624443	27633537	-	-	-	-	0	0	0
3	27635806	27650987	-	-	-	-	0	0	0
3	27651705	27654227	-	-	-	-	0	0	0
3	27656695	27660252	-	-	-	-	0	0	0
3	27665032	27671908	-	-	-	-	0	0	0
3	27676933	27683433	-	-	-	-	0	0	0
3	27823048	27903680	27830885	27834136	NR_132438	7	1	100.0	4.03313820816
3	27911375	27980495	-	-	-	-	0	0	0
3	27993054	28116062	-	-	-	-	0	0	0
3	28159443	28166702	-	-	-	-	0	0	0
3	28210541	28220994	-	-	-	-	0	0	0
3	28252566	28311616	28241632	28319772	NM_182523	3	1	75.5698033043	100.00169348
3	28396651	28408028	28349148	28525141	NM_001040432	3	1	6.46499312477	100.008789663
3	28409529	28420480	28349148	28525141	NM_001040432	3	1	6.22293941839	100.009131586
3	30199316	30211731	-	-	-	-	0	0	0
3	30305650	30346189	-	-	-	-	0	0	0
3	30346341	30371459	-	-	-	-	0	0	0
3	30372252	30390364	-	-	-	-	0	0	0
3	30390789	30399673	-	-	-	-	0	0	0
3	30400166	30427882	-	-	-	-	0	0	0
3	30427894	30432741	-	-	-	-	0	0	0
3	30479420	30496794	-	-	-	-	0	0	0
3	30951092	30951309	-	-	-	-	0	0	0
3	30958392	30986271	-	-	-	-	0	0	0
3	30987888	30994730	-	-	-	-	0	0	0
3	31044061	31067901	-	-	-	-	0	0	0
3	31068292	31073632	-	-	-	-	0	0	0
3	31106531	31116220	-	-	-	-	0	0	0
3	31116952	31155990	-	-	-	-	0	0	0
3	31155992	31169084	31161703	31161787	NR_130459	7	1	100.0	0.649251451268
3	31169087	31169095	-	-	-	-	0	0	0
3	31169116	31179210	-	-	-	-	0	0	0
3	31182814	31206159	-	-	-	-	0	0	0
3	31210528	31269283	-	-	-	-	0	0	0
3	31269907	31298304	-	-	-	-	0	0	0
3	31298326	31305284	-	-	-	-	0	0	0
3	31310187	31321451	-	-	-	-	0	0	0
3	31325892	31336877	-	-	-	-	0	0	0
3	31340840	31342135	-	-	-	-	0	0	0
3	31368539	31386932	-	-	-	-	0	0	0
3	33172887	33189003	33150044	33219215	NM_015551	3	1	23.299890129	100.006205014
3	33192859	33210110	33150044	33219215	NM_015551	3	1	24.940727462	100.005796765
3	33621026	33638229	33496245,33496245	33659441,33718213	NM_001207044,NM_015097	3,3	2	10.5418604509,7.75063184499	100.00581294,100.00581294
3	33671250	33681131	33496245	33718213	NM_015097	3	1	4.45197302326	100.010120433
3	33681404	33694633	33496245	33718213	NM_015097	3	1	5.96029175245	100.00755915
3	34205032	34208144	-	-	-	-	0	0	0
3	34209335	34218570	-	-	-	-	0	0	0
3	34249433	34252850	-	-	-	-	0	0	0
3	34281840	34296490	-	-	-	-	0	0	0
3	34330078	34412794	-	-	-	-	0	0	0
3	34906173	34907867	34875795	35394023	NR_110817	3	1	0.327075482075	100.059031877
3	35229571	35239739	34875795	35394023	NR_110817	3	1	1.96225992756	100.009834776
3	35248266	35257358	34875795	35394023	NR_110817	3	1	1.75462971003	100.01099868
3	35257393	35275371	34875795	35394023	NR_110817	3	1	3.46931568862	100.005562354
3	35287987	35304281	34875795	35394023	NR_110817	3	1	3.1443628203	100.006137228
3	35332402	35358496	34875795	35394023	NR_110817	3	1	5.03541870486	100.003832299
3	35372956	35374349	34875795	35394023	NR_110817	3	1	0.268993051334	100.071787509
3	35377754	35408143	34875795	35394023	NR_110817	1	1	3.13953869814	53.5391095462
3	35597653	35628936	-	-	-	-	0	0	0
3	35629082	35673741	35639173,35641017,35642356	35685887,35794496,35794496	NM_001267616,NM_001267617,NM_016300	9,9,9	3	73.999785936,21.3219963513,20.6295475907	77.4065697844,73.277502855,70.2792270315
3	36327155	36329889	-	-	-	-	0	0	0
3	38091073	38113448	38039204	38122737	NM_007337/NM_007335	3	1	26.7866976321	100.004469274
3	38113651	38126290	38039204,38122709	38122737,38137242	NM_007337/NM_007335,NM_001607/NM_001130410/NR_024024	1,9	2	10.8782052817,24.645658456	71.8965107999,28.3408497508
3	38126292	38140456	38122709,38138477	38137242,38143021	NM_001607/NM_001130410/NR_024024,NM_001172569/NM_001172566/NM_001172567/NM_001172568/NM_002468	1,9	2	75.3474611256,43.5643564356	77.3157300198,13.9791019486
3	38142156	38155045	38138477	38143021	NM_001172569/NM_001172566/NM_001172567/NM_001172568/NM_002468	1	1	19.0539053905	6.71890759562
3	38306552	38326409	38305953	38318368	NM_004803	1	1	95.1755798969	59.5105000755
3	38327385	38351201	38346759	38414976	NM_005108	9	1	6.51294379782	18.655525697
3	38360781	38383275	38346759	38414976	NM_005108	3	1	32.9751678443	100.00444563
3	38388350	38412039	38346759	38414976	NM_005108	3	1	34.7269049225	100.004221369
3	38412041	38453309	38346759,38451026	38414976,38454820	NM_005108,NR_028389	1,9	2	4.30384942391,60.1844532279	7.11447126103,5.53455461859
3	38456910	38513496	38454298,38496271	38493142,38526305	NM_001106,NM_005107/NM_001145464/NM_001318954/NM_001318955/NM_001318956/NM_001318957/NM_001318958/NM_001318959/NR_134938	1,9	2	93.2758398764,57.3530880639	64.0317392995,30.4421588379
3	38517744	38561518	38496271,38548061,38548061	38526305,38649672,38649673	NM_005107/NM_001145464/NM_001318954/NM_001318955/NM_001318956/NM_001318957/NM_001318958/NM_001318959/NR_134938,NM_001099405/NM_001099404/NM_198056/NM_000335,NM_001160161/NM_001160160	1,9,9	3	28.5067421342,13.2444986813,13.2443683387	19.5595559008,30.744277425,30.744277425
3	38562145	38564118	38548061,38548061	38649672,38649673	NM_001099405/NM_001099404/NM_198056/NM_000335,NM_001160161/NM_001160160	3,3	2	1.94268393497,1.94266481651	100.050684237,100.050684237
3	38651949	38744974	38697345	38794010	NM_001293307/NM_001293306/NM_006514	9	1	49.2727536052	51.2012899758
3	38801422	38802155	-	-	-	-	0	0	0
3	38805662	38816483	-	-	-	-	0	0	0
3	38821829	38839385	-	-	-	-	0	0	0
3	38852618	38876713	38845768,38845768	38953651,38950561	NM_001287223,NM_014139	3,3	2	22.3351006637,22.9936828444	100.004150239,100.004150239
3	38878621	38892256	38845768,38845768	38953651,38950561	NM_001287223,NM_014139	3,3	2	12.639501687,13.0121953547	100.007334067,100.007334067
3	39094307	39138417	39051985,39096598,39096598,39138205,39107660	39096670,39107900,39108363,39138266,39138903	NM_020839/NM_001303402/NM_001303403,NM_001278790/NM_001278789/NR_103867/NR_103866,NM_031899,NR_106880,NM_145755/NM_001105513	1,7,7,7,9	5	5.29024750481,100.0,100.0,100.0,98.4445013443	5.35932895035,25.6245749263,26.6742235321,0.140557696667,69.7302199048
3	39233828	39240510	-	-	-	-	0	0	0
3	39273968	39289376	39263493,39263493,39263493,39263493	39281273,39280439,39281735,39280036	NM_001171171,NM_001171172,NM_001171174,NM_001337	1,1,1,1	4	41.0888026545,38.1896500856,42.580715891,36.6839941973	47.4169262721,42.0041536864,50.4153686397,39.3886292835
3	39293025	39296449	-	-	-	-	0	0	0
3	39373690	39403254	39383323	39397328	NM_017875	7	1	100.0	47.3751860371
3	39412434	39419563	39406688	39412541	NM_001304288/NM_002295	1	1	1.84489238128	1.51493898162
3	39425137	39427684	-	-	-	-	0	0	0
3	39427686	39432809	-	-	-	-	0	0	0
3	39435910	39452366	-	-	-	-	0	0	0
3	39474995	39492780	39467572,39467572	39516003,39529497	NM_001278322/NM_182935/NR_103506,NR_003090/NR_103505/NR_103504	3,3	2	36.7236537826,28.7213771275	100.005622716,100.005622716
3	39514007	39516743	39467572,39467572	39516003,39529497	NM_001278322/NM_182935/NR_103506,NR_003090/NR_103505/NR_103504	1,3	2	4.12330690453,4.41979136389	72.9897660819,100.036549708
3	39599131	39643939	-	-	-	-	0	0	0
3	39648018	39689082	-	-	-	-	0	0	0
3	39747701	39751421	-	-	-	-	0	0	0
3	39753811	39769527	-	-	-	-	0	0	0
3	39783234	39826016	39808913,39809659	40260320,40260320	NM_001284423,NM_001284424/NM_001284425/NR_104316/NM_015460	9,9	2	3.78903342431,3.6297713142	39.9794306017,38.2357066056
3	39826018	39858758	39808913,39809659	40260320,40260320	NM_001284423,NM_001284424/NM_001284425/NR_104316/NM_015460	3,3	2	7.25308368483,7.26509002312	100.003054368,100.003054368
3	39859232	39859532	39808913,39809659	40260320,40260320	NM_001284423,NM_001284424/NM_001284425/NR_104316/NM_015460	3,3	2	0.0666802537837,0.0667906324474	100.333333333,100.333333333
3	39999255	40037494	39808913,39809659	40260320,40260320	NM_001284423,NM_001284424/NM_001284425/NR_104316/NM_015460	3,3	2	8.4712721086,8.48529496607	100.002615131,100.002615131
3	40317062	40320630	-	-	-	-	0	0	0
3	40524510	40539688	40524877	40539794	NM_001098414/NM_001287245/NM_198484	9	1	99.2894489878	97.5886151008
3	40542686	40586059	-	-	-	-	0	0	0
3	40588818	40596595	-	-	-	-	0	0	0
3	40597423	40616611	-	-	-	-	0	0	0
3	40653887	40662188	-	-	-	-	0	0	0
3	40662190	40698269	-	-	-	-	0	0	0
3	40701584	40712188	-	-	-	-	0	0	0
3	40712996	40720530	-	-	-	-	0	0	0
3	41132809	41152618	-	-	-	-	0	0	0
3	41153418	41200309	41199450	41240448	NM_001904/NM_001098209/NM_001098210	9	1	2.09761213688	1.83404064746
3	41224410	41227300	41199450	41240448	NM_001904/NM_001098209/NM_001098210	3	1	7.05139149735	100.034602076
3	41246203	41269870	41246598	41962168	NM_017886	9	1	3.25236768958	98.335234715
3	42361889	42438878	42397077	42410602	NM_144634/NM_001304386	7	1	100.0	17.5687435867
3	42439066	42469593	-	-	-	-	0	0	0
3	42473172	42492549	42489298	42537573	NM_001251882	9	1	6.73626646781	16.7827837126
3	42515708	42597230	42489298,42502611,42547966,42590805,42530895,42547966	42537573,42537573,42582028,42594998,42532606,42601080	NM_001251882,NM_004624/NM_001251885/NM_001251884/NM_001251883,NM_001201584/NM_032970/NM_004206,NM_016305,NR_046654,NM_001201572	1,1,7,7,7,9	6	45.2937277322,62.5403998513,100.0,100.0,100.0,92.7515767674	26.8222075023,26.8222075023,41.7838129585,5.1446235372,2.10004661318,60.4315399524
3	42599678	42630116	42547966,42600654,42612309	42601080,42648741,42654388	NM_001201572,NM_005385,NR_125400	1,9,9	3	2.6414383884,61.26892364,42.319391635	4.60936986661,96.7967671989,58.5058150995
3	42661136	42683808	42653683	42667580	NM_145166	1	1	46.3735789322	28.4271347918
3	42775830	42777214	-	-	-	-	0	0	0
3	42780013	42784093	42782907,42782907	42804442,42804535	NM_001099668,NM_014056/NM_001099669	9,9	2	5.5117013373,5.48800221924	29.0931372549,29.0931372549
3	42787597	42796618	42782907,42782907	42804442,42804535	NM_001099668,NM_014056/NM_001099669	3,3	2	41.8926448737,41.7125156041	100.011085246,100.011085246
3	42801651	42819209	42782907,42782907,42809471	42804442,42804535,42867283	NM_001099668,NM_014056/NM_001099669,NM_001296	1,1,9	3	12.9643387816,13.3385732119,16.8456921454	15.9015833238,16.4312564073,55.4675931199
3	42819666	42823974	42809471	42867283	NM_001296	3	1	7.45334094408	100.023212628
3	42824003	42851770	42809471	42867283	NM_001296	3	1	48.0307197343	100.003601397
3	42852471	42856914	42809471	42867283	NM_001296	3	1	7.68685243803	100.022507315
3	42856919	42867755	42809471	42867283	NM_001296	1	1	17.9284935914	95.6533776301
3	42869955	42879780	42872191	42876141	NM_004391	7	1	100.0	40.213740458
3	42880051	42884730	-	-	-	-	0	0	0
3	43357908	43375563	43366325	43622068	NM_001204834/NM_001204833/NM_001204831/NM_018075/NM_001204832	9	1	3.61259697197	52.3307844803
3	43386095	43425695	43366325	43622068	NM_001204834/NM_001204833/NM_001204831/NM_018075/NM_001204832	3	1	15.4846252503	100.002525253
3	43429943	43442114	43366325	43622068	NM_001204834/NM_001204833/NM_001204831/NM_018075/NM_001204832	3	1	4.75944694695	100.008216252
3	43455735	43483351	43366325	43622068	NM_001204834/NM_001204833/NM_001204831/NM_018075/NM_001204832	3	1	10.7986893143	100.003621089
3	43485725	43507235	43366325	43622068	NM_001204834/NM_001204833/NM_001204831/NM_018075/NM_001204832	3	1	8.41114552052	100.004649
3	43534393	43543083	43366325	43622068	NM_001204834/NM_001204833/NM_001204831/NM_018075/NM_001204832	3	1	3.3983201952	100.01150748
3	43555193	43581492	43366325	43622068	NM_001204834/NM_001204833/NM_001204831/NM_018075/NM_001204832	3	1	10.2837212212	100.003802426
3	43758385	43764310	-	-	-	-	0	0	0
3	43767857	43809222	-	-	-	-	0	0	0
3	43809336	43814111	-	-	-	-	0	0	0
3	43843444	43860924	-	-	-	-	0	0	0
3	43860926	43894424	-	-	-	-	0	0	0
3	43897589	43906671	-	-	-	-	0	0	0
3	43911522	43916652	-	-	-	-	0	0	0
3	43970461	43995108	-	-	-	-	0	0	0
3	43999809	44006248	-	-	-	-	0	0	0
3	44040708	44067924	-	-	-	-	0	0	0
3	44297784	44318908	44241885	44332098	NM_001145030	3	1	23.4165428869	100.004733952
3	44345551	44360855	44338451,44338118,44338118,44338451	44359802,44359802,44409448,44409448	NM_001029839,NM_001029840,NM_001282913/NM_001282915,NM_001282914/NM_173826	1,1,3,3	4	66.7478456351,65.7228498962,21.4563093185,21.5569452661	93.1259801359,93.1259801359,100.006534239,100.006534239
3	44362277	44384498	44338118,44338451	44409448,44409448	NM_001282913/NM_001282915,NM_001282914/NM_173826	3,3	2	31.1533554836,31.2994732246	100.004500248,100.004500248
3	44420413	44456108	44421131,44421131,44439769	44422923,44424025,44477670	NR_134942,NR_134943,NM_181489	7,7,9	3	100.0,100.0,43.111181468	5.02311248074,8.11037960499,45.7767194285
3	44470214	44483925	44439769	44477670	NM_181489	1	1	19.6744235133	54.3869885493
3	44492017	44496706	-	-	-	-	0	0	0
3	44498449	44502631	44498969	44510640	NM_001287349	9	1	31.3827964359	87.5896700143
3	44507856	44510618	44498969	44510640	NM_001287349	3	1	23.6720356408	100.036205648
3	44510956	44566254	44555174,44555174	44572158,44583464	NM_001288590/NM_018651,NM_001288592/NM_001288591/NM_025169	9,9	2	65.2399175743,39.167933265	20.0386994105,20.0386994105
3	44568130	44570006	44555174,44555174	44572158,44583464	NM_001288590/NM_018651,NM_001288592/NM_001288591/NM_025169	3,3	2	11.0509272888,6.63461878336	100.053304904,100.053304904
3	44602681	44660199	44625018,44625018,44617127,44648740	44648471,44645260,44624797,44660791	NM_001024855,NM_006991,NR_046658,NM_003420	7,7,7,9	4	100.0,100.0,100.0,95.0879522071	40.776800306,35.1942000765,13.3366946,19.9241976425
3	44710556	44797462	44729605,44748743,44712642,44761716	44737083,44761681,44723831,44853256	NM_001258280/NM_145044,NM_020696,NM_033210/NM_001282880/NM_001134440/NM_001134442/NM_001134441,NM_020242	7,7,7,9	4	100.0,100.0,100.0,39.0502616314	8.60584999885,14.8885002186,12.8759809449,41.1329482429
3	45152311	45155220	-	-	-	-	0	0	0
3	45160794	45203610	-	-	-	-	0	0	0
3	45248516	45267208	-	-	-	-	0	0	0
3	45268574	45275808	-	-	-	-	0	0	0
3	45286209	45303196	-	-	-	-	0	0	0
3	45304813	45343269	-	-	-	-	0	0	0
3	45514462	45517355	45388582	45548836	NM_015340	3	1	1.80587189167	100.034566194
3	45519255	45531595	45388582	45548836	NM_015340	3	1	7.7008517675	100.008103728
3	45531597	45567582	45388582	45548836	NM_015340	1	1	10.7578546691	47.9088509101
3	45755166	45762801	45755448	45796543	NM_022405/NM_020208	9	1	17.8946856142	96.3195808775
3	45968765	45974971	45917898	45995824	NM_024513	3	1	7.96514686822	100.016113439
3	46078909	46108000	-	-	-	-	0	0	0
3	46114002	46181740	-	-	-	-	0	0	0
3	46183218	46272640	46242380,46201708	46266706,46208341	NM_001164680/NM_001837/NM_178329/NM_178328,NM_001295	7,7	2	100.0,100.0	27.2047147234,7.41875601083
3	46272727	46371502	46353743,46353743,46370141,46364659	46360922,46359377,46376206,46407059	NM_001123041,NM_001123396,NM_000579/NM_001100168,NR_125406	7,7,9,9	4	100.0,100.0,22.453016815,16.141128747	7.26904581119,5.70488483928,1.37889141989,6.92887876487
3	46371523	46378142	46370141,46364659	46376206,46407059	NM_000579/NM_001100168,NR_125406	1,3	2	77.2172766238,15.6128393198	70.7659767336,100.015108022
3	46403304	46421932	46364659,46407557,46407229	46407059,46409523,46409523	NR_125406,NM_001130910,NM_003965	1,7,7	3	8.8582816443,100.0,100.0	20.16319519,10.5593729869,12.3201631952
3	48786235	48819514	48750659	48847837	NM_004157	3	1	34.2460819724	100.003004898
3	48821214	48856218	48750659,48847936	48847837,48851982	NM_004157,NR_109997/NR_109996	1,7	2	27.396865578,100.0	76.059878871,11.5615358245
3	48856220	48858614	48856922	48898993	NM_000387	9	1	4.02405400266	70.7184628237
3	48859314	48875843	48856922	48898993	NM_000387	3	1	39.2897889333	100.006049973
3	48876047	48905059	48856922	48898993	NM_000387	1	1	54.5422133485	79.0948573004
3	48908821	48910977	-	-	-	-	0	0	0
3	48913967	48919845	48917787,48918819	48919385,48985538	NM_001123040,NM_006321/NM_001317334/NM_001317333	7,9	2	100.0,1.53926858513	27.2031303164,17.4719292276
3	48922073	48993667	48918819,48989907	48985538,49007148	NM_006321/NM_001317334/NM_001317333,NM_177938/NM_177939	1,9	2	95.1229016787,21.8130147315	88.6470933318,5.25323351119
3	49001868	49002067	48989907	49007148	NM_177938/NM_177939	3	1	1.1599582415	100.502512563
3	49019668	49034442	49015488,49024328,49021640,49021184,49020474,49020617,49020147,49029708	49021071,49029442,49023493,49023493,49023493,49020709,49020234,49094071	NM_018114,NM_000884,NM_199070/NM_199069,NM_199073,NM_199074,NR_029690,NR_029948,NM_017730/NM_198880	1,7,7,7,7,7,7,9	8	25.1432664756,100.0,100.0,100.0,100.0,100.0,100.0,7.35659685538	9.50318126438,34.6216325978,12.5490726953,15.6355760119,20.4413158251,0.629484229051,0.59564099093,32.0495465006
3	49034456	49036117	49029708	49094071	NM_017730/NM_198880	3	1	2.58218880119	100.060204696
3	49038326	49050189	49029708	49094071	NM_017730/NM_198880	3	1	18.4326642222	100.008429571
3	49050248	49068613	49029708	49094071	NM_017730/NM_198880	3	1	28.5345845504	100.00544514
3	49324969	49362037	49311784,49277143,49357175,49359135	49340103,49340103,49358358,49412097	NM_001251877,NM_199443/NM_003363,NM_000581/NM_201397,NM_001664/NM_001313941/NM_001313944/NM_001313943/NM_001313947/NM_001313946/NM_001313945	1,1,7,9	4	53.4427966102,24.038690618,100.0,5.48118497819	40.8303658142,40.8303658142,3.19412970756,7.83155282184
3	49367343	49395153	49359135	49412097	NM_001664/NM_001313941/NM_001313944/NM_001313943/NM_001313947/NM_001313946/NM_001313945	3	1	52.5102429998	100.003595829
3	49400960	49407483	49359135	49412097	NM_001664/NM_001313941/NM_001313944/NM_001313943/NM_001313947/NM_001313946/NM_001313945	3	1	12.318033344	100.015330369
3	49409038	49411198	49359135	49412097	NM_001664/NM_001313941/NM_001313944/NM_001313943/NM_001313947/NM_001313946/NM_001313945	3	1	4.08020693692	100.046296296
3	49732464	49746173	49724294,49724294	49786540,49786194	NM_001006115/NM_153273,NM_001242829	3,3	2	22.0251578389,22.1482690102	100.007294478,100.007294478
3	49746875	49773681	49724294,49724294	49786540,49786194	NM_001006115/NM_153273,NM_001242829	3,3	2	43.0655292625,43.3062470719	100.003730508,100.003730508
3	50676339	50682064	50675240	51384198	NM_004947	3	1	0.807663066553	100.017467249
3	50682066	50716162	50675240	51384198	NM_004947	3	1	4.80944596232	100.002932895
3	50722383	50729008	50675240	51384198	NM_004947	3	1	0.934609758815	100.01509434
3	50729801	50738171	50675240	51384198	NM_004947	3	1	1.18074528993	100.011947431
3	50743811	50846252	50675240	51384198	NM_004947	3	1	14.4496367209	100.000976172
3	50937801	50959021	50675240	51384198	NM_004947	3	1	2.99326195168	100.004712535
3	50996385	51014228	50675240	51384198	NM_004947	3	1	2.51692975193	100.005604439
3	51021351	51282604	50675240	51384198	NM_004947	3	1	36.8503679338	100.000382771
3	51284001	51304149	50675240	51384198	NM_004947	3	1	2.84205433601	100.004963272
3	51304560	51307441	50675240	51384198	NM_004947	3	1	0.406511519002	100.03471017
3	51466576	51473888	51395866	51500002	NM_001171904/NM_014703	3	1	7.0224800023	100.013676149
3	51474864	51522567	51395866	51500002	NM_001171904/NM_014703	1	1	24.1403151618	52.6989916777
3	52545402	52548056	52545351	52685850	NM_018313	3	1	1.8896797153	100.037678975
3	52553306	52555729	52545351	52685850	NM_018313	3	1	1.72526690391	100.041271151
3	52555909	52564209	52545351	52685850	NM_018313	3	1	5.90818505338	100.012048193
3	52567836	52589468	52545351	52685850	NM_018313	3	1	15.3971530249	100.004622781
3	52630404	52635542	52545351	52685850	NM_018313	3	1	3.65765124555	100.019462826
3	52636859	52675441	52545351	52685850	NM_018313	3	1	27.4612099644	100.002591882
3	52677063	52690397	52545351,52689239,52688886,52685919	52685850,52689315,52689033,52694494	NM_018313,NR_003047,NR_132757,NM_014366/NM_206825/NM_206826	1,7,7,9	4	6.25480427046,100.0,100.0,52.2271455224	65.9067046648,0.577471126444,1.10994450277,33.590820459
3	52692541	52696930	52685919,52692735,52694483,52694483	52694494,52692812,52706083,52703698	NM_014366/NM_206825/NM_206826,NR_003057,NM_001010983/NM_018446/NM_001278281/NM_001278280,NM_152932	1,7,9,9	4	22.7845149254,100.0,21.1016291699,26.5625	44.5203918888,1.77717019822,55.7758031442,55.7758031442
3	52696932	52696932	52694483,52694483	52706083,52703698	NM_001010983/NM_018446/NM_001278281/NM_001278280,NM_152932	3,3	2	0.00861994655633,0.0108506944444	inf,inf
3	52696934	52707176	52694483,52694483,52705840	52706083,52703698,52708181	NM_001010983/NM_018446/NM_001278281/NM_001278280,NM_152932,NM_014041	1,1,9	3	78.8725109904,73.4049479167,57.0879590094	89.338019918,66.0515524312,13.0540909979
